order_id,order_date,order_time,store_id,city,customer_id,pizza_name,category,size,quantity,unit_price,discount,gst,total_amount,order_type,payment_method,month,day_of_week,hour,discount_category,weekend_flag,peak_hour,order_value,year,month_name,day_name,day_number,hour_bucket
114905,2025-08-08,21:52:00,,Gurugram,,Indi Chicken Tikka,Chicken,Medium,4,648.7,259.48,116.77,2452.09,Dine-in,Cash,8,Friday,21,High Discount,Weekday,Peak,High-Value,2025,August,Friday,5,Peak Evening
114906,2025-01-05,16:40:00,,Jaipur,,Cheese n Corn,Veg,Large,2,398.4,0.0,39.84,836.64,Takeaway,UPI,1,Thursday,16,No Discount,Weekend,Non-Peak,Mid-Value,2025,January,Sunday,7,Afternoon
114907,2025-09-08,14:13:00,,Pune,,Farmhouse,Veg,Large,2,478.4,47.84,45.45,954.41,Delivery,Wallet,9,Saturday,14,Low Discount,Weekday,Non-Peak,Mid-Value,2025,September,Monday,1,Afternoon
114909,2025-04-06,10:56:00,,Bengaluru,,Paneer Makhani,Veg,Personal,3,279.2,0.0,41.88,879.48,Takeaway,Debit Card,4,Wednesday,10,No Discount,Weekend,Non-Peak,Mid-Value,2025,April,Sunday,7,Morning
114912,2025-08-07,16:22:00,,Chennai,,Farmhouse,Veg,Medium,2,388.7,116.61,33.04,693.83,Takeaway,UPI,8,Tuesday,16,High Discount,Weekday,Non-Peak,Mid-Value,2025,August,Thursday,4,Afternoon
114922,2025-09-10,15:53:00,,Pune,,Veg Extravaganza,Veg,Regular,2,399.0,0.0,39.9,837.9,Takeaway,Cash,9,Thursday,15,No Discount,Weekday,Non-Peak,Mid-Value,2025,September,Wednesday,3,Afternoon
114923,2025-07-11,19:46:00,,Pune,,Paneer Makhani,Veg,Personal,1,279.2,41.88,11.87,249.19,Delivery,Cash,7,Friday,19,Low Discount,Weekday,Peak,Low-Value,2025,July,Friday,5,Peak Evening
114925,2025-06-09,21:06:00,,Ghaziabad,,Veg Extravaganza,Veg,Medium,3,518.7,233.42,66.13,1388.81,Takeaway,UPI,6,Saturday,21,High Discount,Weekday,Peak,High-Value,2025,June,Monday,1,Peak Evening
114927,2025-02-12,21:40:00,,Bengaluru,,Pepper Barbecue Chicken,Chicken,Personal,4,359.2,143.68,64.66,1357.78,Dine-in,Cash,2,Tuesday,21,High Discount,Weekday,Peak,High-Value,2025,February,Wednesday,3,Peak Evening
114931,2025-08-10,18:08:00,,Ghaziabad,,Farmhouse,Veg,Large,3,478.4,0.0,71.76,1506.96,Dine-in,Wallet,8,Wednesday,18,No Discount,Weekend,Peak,High-Value,2025,August,Sunday,7,Peak Evening
114932,2025-01-01,14:23:00,,Delhi,,Chicken Dominator,Chicken,Regular,3,599.0,89.85,85.36,1792.51,Takeaway,Wallet,1,Wednesday,14,Medium Discount,Weekday,Non-Peak,High-Value,2025,January,Wednesday,3,Afternoon
114936,2025-04-03,16:24:00,,Mumbai,,Paneer Makhani,Veg,Personal,4,279.2,0.0,55.84,1172.64,Delivery,Credit Card,4,Tuesday,16,No Discount,Weekday,Non-Peak,High-Value,2025,April,Thursday,4,Afternoon
114938,2025-12-12,22:08:00,,Noida,,Paneer Makhani,Veg,Regular,2,349.0,0.0,34.9,732.9,Dine-in,UPI,12,Friday,22,No Discount,Weekday,Non-Peak,Mid-Value,2025,December,Friday,5,Late Night
114943,2025-10-04,18:01:00,,Pune,,Indi Tandoori Paneer,Veg,Large,3,686.4,308.88,87.52,1837.84,Dine-in,Cash,10,Thursday,18,High Discount,Weekend,Peak,High-Value,2025,October,Saturday,6,Peak Evening
114945,2025-09-11,22:47:00,,Jaipur,,Cheese n Corn,Veg,Personal,2,199.2,19.92,18.92,397.4,Takeaway,Credit Card,9,Sunday,22,Low Discount,Weekday,Non-Peak,Low-Value,2025,September,Thursday,4,Late Night
114946,2025-04-03,18:59:00,,Pune,,Indi Chicken Tikka,Chicken,Medium,4,648.7,389.22,110.28,2315.86,Takeaway,Cash,4,Tuesday,18,High Discount,Weekday,Peak,High-Value,2025,April,Thursday,4,Peak Evening
114952,2025-11-08,11:32:00,,Chennai,,Farmhouse,Veg,Large,1,478.4,0.0,23.92,502.32,Delivery,Cash,11,Monday,11,No Discount,Weekend,Non-Peak,Mid-Value,2025,November,Saturday,6,Morning
114953,2025-10-09,19:59:00,,Ghaziabad,,Margherita,Veg,Personal,4,119.2,0.0,23.84,500.64,Delivery,UPI,10,Wednesday,19,No Discount,Weekday,Peak,Mid-Value,2025,October,Thursday,4,Peak Evening
114958,2025-08-12,10:27:00,,Delhi,,Margherita,Veg,Large,3,238.4,71.52,32.18,675.86,Delivery,UPI,8,Monday,10,Medium Discount,Weekday,Non-Peak,Mid-Value,2025,August,Tuesday,2,Morning
114959,2025-07-03,22:58:00,,Mumbai,,Chicken Dominator,Chicken,Medium,2,778.7,233.61,66.19,1389.98,Takeaway,UPI,7,Friday,22,High Discount,Weekday,Non-Peak,High-Value,2025,July,Thursday,4,Late Night
114960,2025-09-11,18:32:00,,Mumbai,,Farmhouse,Veg,Personal,4,239.2,0.0,47.84,1004.64,Takeaway,Wallet,9,Sunday,18,No Discount,Weekday,Peak,High-Value,2025,September,Thursday,4,Peak Evening
114962,2025-02-09,11:37:00,,Delhi,,Chicken Dominator,Chicken,Large,1,958.4,0.0,47.92,1006.32,Takeaway,Wallet,2,Tuesday,11,No Discount,Weekend,Non-Peak,High-Value,2025,February,Sunday,7,Morning
114964,2025-07-06,19:15:00,,Gurugram,,Indi Chicken Tikka,Chicken,Regular,2,499.0,0.0,49.9,1047.9,Takeaway,Cash,7,Saturday,19,No Discount,Weekend,Peak,High-Value,2025,July,Sunday,7,Peak Evening
114965,2025-05-10,11:05:00,,Pune,,Paneer Makhani,Veg,Medium,1,453.7,68.05,19.28,404.93,Takeaway,Wallet,5,Sunday,11,Medium Discount,Weekend,Non-Peak,Low-Value,2025,May,Saturday,6,Morning
114966,2025-05-03,16:51:00,,Delhi,,Farmhouse,Veg,Medium,2,388.7,116.61,33.04,693.83,Dine-in,Debit Card,5,Wednesday,16,High Discount,Weekend,Non-Peak,Mid-Value,2025,May,Saturday,6,Afternoon
114970,2025-07-07,20:43:00,,Jaipur,,Paneer Makhani,Veg,Medium,2,453.7,45.37,43.1,905.13,Dine-in,Debit Card,7,Monday,20,Low Discount,Weekday,Peak,Mid-Value,2025,July,Monday,1,Peak Evening
114973,2025-02-08,15:49:00,,Bengaluru,,Margherita,Veg,Personal,3,119.2,0.0,17.88,375.48,Dine-in,UPI,2,Saturday,15,No Discount,Weekend,Non-Peak,Low-Value,2025,February,Saturday,6,Afternoon
114974,2025-09-03,11:10:00,,Hyderabad,,Farmhouse,Veg,Large,2,478.4,143.52,40.66,853.94,Delivery,Debit Card,9,Sunday,11,High Discount,Weekday,Non-Peak,Mid-Value,2025,September,Wednesday,3,Morning
114977,2025-03-08,11:29:00,,Gurugram,,Indi Tandoori Paneer,Veg,Personal,1,343.2,34.32,15.44,324.32,Dine-in,Wallet,3,Sunday,11,Low Discount,Weekend,Non-Peak,Low-Value,2025,March,Saturday,6,Morning
114979,2025-06-06,17:44:00,,Mumbai,,Veg Extravaganza,Veg,Regular,4,399.0,239.4,67.83,1424.43,Delivery,UPI,6,Friday,17,High Discount,Weekday,Non-Peak,High-Value,2025,June,Friday,5,Peak Evening
114980,2025-10-01,19:16:00,,Jaipur,,Veg Extravaganza,Veg,Medium,4,518.7,103.74,98.55,2069.61,Delivery,UPI,10,Friday,19,High Discount,Weekday,Peak,High-Value,2025,October,Wednesday,3,Peak Evening
114987,2025-04-10,17:14:00,,Pune,,Indi Tandoori Paneer,Veg,Large,4,686.4,137.28,130.42,2738.74,Takeaway,Credit Card,4,Saturday,17,High Discount,Weekday,Non-Peak,High-Value,2025,April,Thursday,4,Peak Evening
114988,2025-05-07,22:51:00,,Hyderabad,,Indi Chicken Tikka,Chicken,Large,3,798.4,239.52,107.78,2263.46,Delivery,UPI,5,Saturday,22,High Discount,Weekday,Non-Peak,High-Value,2025,May,Wednesday,3,Late Night
114989,2025-04-07,18:19:00,,Pune,,Chicken Dominator,Chicken,Regular,4,599.0,0.0,119.8,2515.8,Dine-in,UPI,4,Friday,18,No Discount,Weekday,Peak,High-Value,2025,April,Monday,1,Peak Evening
114990,2025-11-02,14:14:00,,Noida,,Indi Chicken Tikka,Chicken,Large,4,798.4,319.36,143.71,3017.95,Takeaway,Debit Card,11,Tuesday,14,High Discount,Weekend,Non-Peak,High-Value,2025,November,Sunday,7,Afternoon
114992,2025-09-03,16:02:00,,Noida,,Chicken Sausage,Chicken,Medium,3,492.7,221.71,62.82,1319.21,Dine-in,Debit Card,9,Sunday,16,High Discount,Weekday,Non-Peak,High-Value,2025,September,Wednesday,3,Afternoon
115001,2025-07-11,14:06:00,,Noida,,Indi Tandoori Paneer,Veg,Medium,4,557.7,111.54,105.96,2225.22,Takeaway,Debit Card,7,Friday,14,High Discount,Weekday,Non-Peak,High-Value,2025,July,Friday,5,Afternoon
115003,2025-11-07,18:27:00,,Gurugram,,Chicken Sausage,Chicken,Large,4,606.4,121.28,115.22,2419.54,Delivery,Cash,11,Friday,18,High Discount,Weekday,Peak,High-Value,2025,November,Friday,5,Peak Evening
115004,2025-01-12,19:51:00,,Hyderabad,,Chicken Sausage,Chicken,Large,3,606.4,90.96,86.41,1814.65,Delivery,Credit Card,1,Monday,19,Medium Discount,Weekend,Peak,High-Value,2025,January,Sunday,7,Peak Evening
115009,2025-02-01,13:48:00,,Gurugram,,Indi Chicken Tikka,Chicken,Personal,2,399.2,79.84,35.93,754.49,Delivery,Credit Card,2,Thursday,13,Medium Discount,Weekend,Non-Peak,Mid-Value,2025,February,Saturday,6,Afternoon
115010,2025-06-04,12:31:00,,Pune,,Margherita,Veg,Medium,1,193.7,0.0,9.69,203.39,Delivery,UPI,6,Sunday,12,No Discount,Weekday,Non-Peak,Low-Value,2025,June,Wednesday,3,Afternoon
115011,2025-11-03,15:44:00,,Delhi,,Paneer Makhani,Veg,Medium,2,453.7,0.0,45.37,952.77,Delivery,Wallet,11,Tuesday,15,No Discount,Weekday,Non-Peak,Mid-Value,2025,November,Monday,1,Afternoon
115013,2025-11-07,12:41:00,,Pune,,Pepper Barbecue Chicken,Chicken,Large,4,718.4,431.04,122.13,2564.69,Delivery,Wallet,11,Friday,12,High Discount,Weekday,Non-Peak,High-Value,2025,November,Friday,5,Afternoon
115014,2025-08-09,17:52:00,,Ghaziabad,,Margherita,Veg,Personal,1,119.2,17.88,5.07,106.39,Dine-in,Credit Card,8,Monday,17,Low Discount,Weekend,Non-Peak,Low-Value,2025,August,Saturday,6,Peak Evening
115015,2025-11-08,18:08:00,,Hyderabad,,Paneer Makhani,Veg,Personal,1,279.2,27.92,12.56,263.84,Takeaway,Credit Card,11,Monday,18,Low Discount,Weekend,Peak,Low-Value,2025,November,Saturday,6,Peak Evening
115016,2025-01-01,21:35:00,,Hyderabad,,Indi Tandoori Paneer,Veg,Large,1,686.4,102.96,29.17,612.61,Takeaway,Cash,1,Wednesday,21,High Discount,Weekday,Peak,Mid-Value,2025,January,Wednesday,3,Peak Evening
115017,2025-05-09,16:07:00,,Bengaluru,,Chicken Sausage,Chicken,Large,2,606.4,121.28,54.58,1146.1,Dine-in,Wallet,5,Friday,16,High Discount,Weekday,Non-Peak,High-Value,2025,May,Friday,5,Afternoon
115018,2025-04-08,17:01:00,,Chennai,,Cheese n Corn,Veg,Personal,3,199.2,0.0,29.88,627.48,Takeaway,Cash,4,Monday,17,No Discount,Weekday,Non-Peak,Mid-Value,2025,April,Tuesday,2,Peak Evening
115020,2025-02-08,10:16:00,,Pune,,Margherita,Veg,Personal,3,119.2,17.88,16.99,356.71,Dine-in,Cash,2,Saturday,10,Low Discount,Weekend,Non-Peak,Low-Value,2025,February,Saturday,6,Morning
115025,2025-08-12,19:48:00,,Bengaluru,,Indi Chicken Tikka,Chicken,Large,1,798.4,119.76,33.93,712.57,Takeaway,Debit Card,8,Monday,19,High Discount,Weekday,Peak,Mid-Value,2025,August,Tuesday,2,Peak Evening
115026,2025-09-02,20:48:00,,Ghaziabad,,Veg Extravaganza,Veg,Regular,1,399.0,39.9,17.96,377.06,Dine-in,Cash,9,Sunday,20,Low Discount,Weekday,Peak,Low-Value,2025,September,Tuesday,2,Peak Evening
115028,2025-06-02,11:49:00,,Chennai,,Chicken Dominator,Chicken,Regular,3,599.0,89.85,85.36,1792.51,Dine-in,UPI,6,Thursday,11,Medium Discount,Weekday,Non-Peak,High-Value,2025,June,Monday,1,Morning
115029,2025-01-02,15:40:00,,Delhi,,Indi Chicken Tikka,Chicken,Personal,3,399.2,119.76,53.89,1131.73,Delivery,Cash,1,Saturday,15,High Discount,Weekday,Non-Peak,High-Value,2025,January,Thursday,4,Afternoon
115030,2025-10-11,17:02:00,,Mumbai,,Paneer Makhani,Veg,Medium,4,453.7,272.22,77.13,1619.71,Dine-in,Debit Card,10,Monday,17,High Discount,Weekend,Non-Peak,High-Value,2025,October,Saturday,6,Peak Evening
115031,2025-08-06,16:57:00,,Mumbai,,Indi Chicken Tikka,Chicken,Personal,2,399.2,39.92,37.92,796.4,Takeaway,Credit Card,8,Sunday,16,Low Discount,Weekday,Non-Peak,Mid-Value,2025,August,Wednesday,3,Afternoon
115032,2025-03-09,17:28:00,,Ghaziabad,,Veg Extravaganza,Veg,Regular,4,399.0,79.8,75.81,1592.01,Takeaway,Credit Card,3,Wednesday,17,Medium Discount,Weekend,Non-Peak,High-Value,2025,March,Sunday,7,Peak Evening
115033,2025-01-07,10:07:00,,Pune,,Indi Chicken Tikka,Chicken,Personal,3,399.2,0.0,59.88,1257.48,Delivery,UPI,1,Tuesday,10,No Discount,Weekday,Non-Peak,High-Value,2025,January,Tuesday,2,Morning
115034,2025-07-01,22:30:00,,Jaipur,,Farmhouse,Veg,Regular,1,299.0,44.85,12.71,266.86,Takeaway,Wallet,7,Tuesday,22,Low Discount,Weekday,Non-Peak,Low-Value,2025,July,Tuesday,2,Late Night
115039,2025-02-12,12:37:00,,Hyderabad,,Chicken Dominator,Chicken,Large,4,958.4,0.0,191.68,4025.28,Takeaway,Credit Card,2,Tuesday,12,No Discount,Weekday,Non-Peak,High-Value,2025,February,Wednesday,3,Afternoon
115040,2025-11-12,20:30:00,,Hyderabad,,Chicken Sausage,Chicken,Medium,3,492.7,221.71,62.82,1319.21,Delivery,Wallet,11,Thursday,20,High Discount,Weekday,Peak,High-Value,2025,November,Wednesday,3,Peak Evening
115041,2025-08-11,11:37:00,,Gurugram,,Indi Tandoori Paneer,Veg,Regular,4,429.0,257.4,72.93,1531.53,Dine-in,Credit Card,8,Saturday,11,High Discount,Weekday,Non-Peak,High-Value,2025,August,Monday,1,Morning
115042,2025-01-10,15:34:00,,Noida,,Veg Extravaganza,Veg,Large,3,638.4,191.52,86.18,1809.86,Delivery,UPI,1,Wednesday,15,High Discount,Weekday,Non-Peak,High-Value,2025,January,Friday,5,Afternoon
115044,2025-10-08,20:23:00,,Pune,,Farmhouse,Veg,Large,2,478.4,143.52,40.66,853.94,Dine-in,Debit Card,10,Sunday,20,High Discount,Weekday,Peak,Mid-Value,2025,October,Wednesday,3,Peak Evening
115046,2025-01-11,20:01:00,,Ghaziabad,,Indi Tandoori Paneer,Veg,Personal,4,343.2,205.92,58.34,1225.22,Dine-in,Wallet,1,Saturday,20,High Discount,Weekend,Peak,High-Value,2025,January,Saturday,6,Peak Evening
115050,2025-05-08,16:21:00,,Pune,,Farmhouse,Veg,Regular,4,299.0,119.6,53.82,1130.22,Takeaway,Debit Card,5,Tuesday,16,High Discount,Weekday,Non-Peak,High-Value,2025,May,Thursday,4,Afternoon
115051,2025-10-12,15:23:00,,Pune,,Cheese n Corn,Veg,Personal,3,199.2,0.0,29.88,627.48,Delivery,UPI,10,Wednesday,15,No Discount,Weekend,Non-Peak,Mid-Value,2025,October,Sunday,7,Afternoon
115056,2025-10-06,18:00:00,,Mumbai,,Chicken Sausage,Chicken,Large,2,606.4,0.0,60.64,1273.44,Dine-in,Debit Card,10,Tuesday,18,No Discount,Weekday,Peak,High-Value,2025,October,Monday,1,Peak Evening
115057,2025-04-10,11:57:00,,Delhi,,Margherita,Veg,Large,4,238.4,0.0,47.68,1001.28,Delivery,UPI,4,Saturday,11,No Discount,Weekday,Non-Peak,High-Value,2025,April,Thursday,4,Morning
115059,2025-03-08,21:41:00,,Pune,,Pepper Barbecue Chicken,Chicken,Personal,2,359.2,35.92,34.12,716.6,Delivery,Wallet,3,Sunday,21,Low Discount,Weekend,Peak,Mid-Value,2025,March,Saturday,6,Peak Evening
115070,2025-09-02,19:51:00,,Ghaziabad,,Pepper Barbecue Chicken,Chicken,Medium,3,583.7,0.0,87.56,1838.66,Dine-in,Cash,9,Sunday,19,No Discount,Weekday,Peak,High-Value,2025,September,Tuesday,2,Peak Evening
115074,2025-05-09,21:47:00,,Mumbai,,Cheese n Corn,Veg,Regular,4,249.0,49.8,47.31,993.51,Dine-in,Wallet,5,Friday,21,Low Discount,Weekday,Peak,Mid-Value,2025,May,Friday,5,Peak Evening
115076,2025-02-03,19:45:00,,Noida,,Chicken Dominator,Chicken,Personal,4,479.2,287.52,81.46,1710.74,Delivery,UPI,2,Sunday,19,High Discount,Weekday,Peak,High-Value,2025,February,Monday,1,Peak Evening
115077,2025-02-10,15:13:00,,Delhi,,Indi Tandoori Paneer,Veg,Large,4,686.4,411.84,116.69,2450.45,Takeaway,Cash,2,Thursday,15,High Discount,Weekday,Non-Peak,High-Value,2025,February,Monday,1,Afternoon
115078,2025-05-05,12:48:00,,Jaipur,,Chicken Dominator,Chicken,Regular,2,599.0,0.0,59.9,1257.9,Takeaway,Cash,5,Monday,12,No Discount,Weekday,Non-Peak,High-Value,2025,May,Monday,1,Afternoon
115082,2025-03-08,18:08:00,,Gurugram,,Veg Extravaganza,Veg,Regular,1,399.0,0.0,19.95,418.95,Takeaway,Debit Card,3,Sunday,18,No Discount,Weekend,Peak,Low-Value,2025,March,Saturday,6,Peak Evening
115083,2025-08-08,14:41:00,,Pune,,Indi Tandoori Paneer,Veg,Regular,3,429.0,0.0,64.35,1351.35,Dine-in,Wallet,8,Friday,14,No Discount,Weekday,Non-Peak,High-Value,2025,August,Friday,5,Afternoon
115085,2025-01-08,13:12:00,,Ghaziabad,,Chicken Sausage,Chicken,Personal,2,303.2,30.32,28.8,604.88,Delivery,Cash,1,Friday,13,Low Discount,Weekday,Non-Peak,Mid-Value,2025,January,Wednesday,3,Afternoon
115086,2025-04-01,21:46:00,,Mumbai,,Indi Chicken Tikka,Chicken,Medium,4,648.7,389.22,110.28,2315.86,Dine-in,Cash,4,Saturday,21,High Discount,Weekday,Peak,High-Value,2025,April,Tuesday,2,Peak Evening
115087,2025-09-08,14:04:00,,Noida,,Cheese n Corn,Veg,Regular,2,249.0,0.0,24.9,522.9,Delivery,UPI,9,Saturday,14,No Discount,Weekday,Non-Peak,Mid-Value,2025,September,Monday,1,Afternoon
115088,2025-11-04,15:26:00,,Mumbai,,Cheese n Corn,Veg,Personal,1,199.2,19.92,8.96,188.24,Dine-in,Credit Card,11,Friday,15,Low Discount,Weekday,Non-Peak,Low-Value,2025,November,Tuesday,2,Afternoon
115089,2025-06-09,15:13:00,,Hyderabad,,Veg Extravaganza,Veg,Medium,2,518.7,0.0,51.87,1089.27,Delivery,Debit Card,6,Saturday,15,No Discount,Weekday,Non-Peak,High-Value,2025,June,Monday,1,Afternoon
115090,2025-07-03,12:59:00,,Jaipur,,Margherita,Veg,Large,2,238.4,0.0,23.84,500.64,Delivery,Cash,7,Friday,12,No Discount,Weekday,Non-Peak,Mid-Value,2025,July,Thursday,4,Afternoon
115091,2025-05-05,15:32:00,,Mumbai,,Veg Extravaganza,Veg,Medium,3,518.7,0.0,77.81,1633.91,Takeaway,Wallet,5,Monday,15,No Discount,Weekday,Non-Peak,High-Value,2025,May,Monday,1,Afternoon
115093,2025-06-01,20:47:00,,Mumbai,,Cheese n Corn,Veg,Personal,4,199.2,119.52,33.86,711.14,Dine-in,Credit Card,6,Monday,20,High Discount,Weekend,Peak,Mid-Value,2025,June,Sunday,7,Peak Evening
115096,2025-07-08,22:19:00,,Noida,,Paneer Makhani,Veg,Personal,2,279.2,0.0,27.92,586.32,Dine-in,UPI,7,Thursday,22,No Discount,Weekday,Non-Peak,Mid-Value,2025,July,Tuesday,2,Late Night
115099,2025-03-12,11:09:00,,Pune,,Veg Extravaganza,Veg,Regular,3,399.0,0.0,59.85,1256.85,Takeaway,Debit Card,3,Wednesday,11,No Discount,Weekday,Non-Peak,High-Value,2025,March,Wednesday,3,Morning
115100,2025-06-09,13:49:00,,Ghaziabad,,Margherita,Veg,Large,4,238.4,95.36,42.91,901.15,Delivery,Debit Card,6,Saturday,13,Medium Discount,Weekday,Non-Peak,Mid-Value,2025,June,Monday,1,Afternoon
115102,2025-05-02,10:30:00,,Chennai,,Paneer Makhani,Veg,Large,3,558.4,83.76,79.57,1671.01,Delivery,Cash,5,Wednesday,10,Medium Discount,Weekday,Non-Peak,High-Value,2025,May,Friday,5,Morning
115103,2025-02-04,19:06:00,,Mumbai,,Indi Chicken Tikka,Chicken,Large,2,798.4,79.84,75.85,1592.81,Dine-in,Debit Card,2,Wednesday,19,Medium Discount,Weekday,Peak,High-Value,2025,February,Tuesday,2,Peak Evening
115104,2025-11-01,21:31:00,,Jaipur,,Farmhouse,Veg,Large,2,478.4,0.0,47.84,1004.64,Delivery,Credit Card,11,Saturday,21,No Discount,Weekend,Peak,High-Value,2025,November,Saturday,6,Peak Evening
115107,2025-10-04,20:35:00,,Delhi,,Indi Chicken Tikka,Chicken,Regular,2,499.0,0.0,49.9,1047.9,Takeaway,Credit Card,10,Thursday,20,No Discount,Weekend,Peak,High-Value,2025,October,Saturday,6,Peak Evening
115109,2025-01-06,16:29:00,,Bengaluru,,Paneer Makhani,Veg,Personal,2,279.2,55.84,25.13,527.69,Dine-in,UPI,1,Sunday,16,Medium Discount,Weekday,Non-Peak,Mid-Value,2025,January,Monday,1,Afternoon
115112,2025-10-06,15:04:00,,Noida,,Indi Tandoori Paneer,Veg,Personal,3,343.2,0.0,51.48,1081.08,Delivery,UPI,10,Tuesday,15,No Discount,Weekday,Non-Peak,High-Value,2025,October,Monday,1,Afternoon
115116,2025-12-06,15:34:00,,Ghaziabad,,Cheese n Corn,Veg,Large,2,398.4,0.0,39.84,836.64,Takeaway,UPI,12,Thursday,15,No Discount,Weekend,Non-Peak,Mid-Value,2025,December,Saturday,6,Afternoon
115122,2025-11-06,18:37:00,,Bengaluru,,Indi Chicken Tikka,Chicken,Medium,2,648.7,194.61,55.14,1157.93,Delivery,Credit Card,11,Wednesday,18,High Discount,Weekday,Peak,High-Value,2025,November,Thursday,4,Peak Evening
115126,2025-01-01,17:08:00,,Gurugram,,Chicken Sausage,Chicken,Personal,2,303.2,0.0,30.32,636.72,Delivery,Debit Card,1,Wednesday,17,No Discount,Weekday,Non-Peak,Mid-Value,2025,January,Wednesday,3,Peak Evening
115128,2025-04-08,11:22:00,,Delhi,,Indi Chicken Tikka,Chicken,Regular,1,499.0,0.0,24.95,523.95,Delivery,Debit Card,4,Monday,11,No Discount,Weekday,Non-Peak,Mid-Value,2025,April,Tuesday,2,Morning
115131,2025-11-09,12:04:00,,Ghaziabad,,Paneer Makhani,Veg,Personal,1,279.2,0.0,13.96,293.16,Takeaway,Credit Card,11,Thursday,12,No Discount,Weekend,Non-Peak,Low-Value,2025,November,Sunday,7,Afternoon
115132,2025-06-01,16:52:00,,Chennai,,Paneer Makhani,Veg,Personal,4,279.2,0.0,55.84,1172.64,Takeaway,Debit Card,6,Monday,16,No Discount,Weekend,Non-Peak,High-Value,2025,June,Sunday,7,Afternoon
115133,2025-06-03,17:01:00,,Pune,,Paneer Makhani,Veg,Regular,1,349.0,0.0,17.45,366.45,Takeaway,Cash,6,Thursday,17,No Discount,Weekday,Non-Peak,Low-Value,2025,June,Tuesday,2,Peak Evening
115140,2025-09-06,13:28:00,,Delhi,,Indi Chicken Tikka,Chicken,Large,3,798.4,0.0,119.76,2514.96,Delivery,Credit Card,9,Monday,13,No Discount,Weekend,Non-Peak,High-Value,2025,September,Saturday,6,Afternoon
115141,2025-07-12,12:30:00,,Noida,,Margherita,Veg,Large,4,238.4,0.0,47.68,1001.28,Dine-in,Cash,7,Sunday,12,No Discount,Weekend,Non-Peak,High-Value,2025,July,Saturday,6,Afternoon
115142,2025-05-11,12:06:00,,Mumbai,,Chicken Dominator,Chicken,Personal,1,479.2,0.0,23.96,503.16,Delivery,Cash,5,Wednesday,12,No Discount,Weekend,Non-Peak,Mid-Value,2025,May,Sunday,7,Afternoon
115148,2025-05-11,15:15:00,,Delhi,,Veg Extravaganza,Veg,Large,2,638.4,0.0,63.84,1340.64,Delivery,Debit Card,5,Wednesday,15,No Discount,Weekend,Non-Peak,High-Value,2025,May,Sunday,7,Afternoon
115152,2025-06-08,11:38:00,,Pune,,Farmhouse,Veg,Personal,3,239.2,0.0,35.88,753.48,Takeaway,Debit Card,6,Wednesday,11,No Discount,Weekend,Non-Peak,Mid-Value,2025,June,Sunday,7,Morning
115154,2025-05-09,12:41:00,,Gurugram,,Chicken Dominator,Chicken,Regular,1,599.0,59.9,26.96,566.06,Delivery,Cash,5,Friday,12,Medium Discount,Weekday,Non-Peak,Mid-Value,2025,May,Friday,5,Afternoon
115158,2025-08-02,18:35:00,,Gurugram,,Indi Tandoori Paneer,Veg,Large,2,686.4,68.64,65.21,1369.37,Dine-in,UPI,8,Saturday,18,Medium Discount,Weekend,Peak,High-Value,2025,August,Saturday,6,Peak Evening
115160,2025-04-06,14:41:00,,Pune,,Paneer Makhani,Veg,Personal,1,279.2,0.0,13.96,293.16,Delivery,Cash,4,Wednesday,14,No Discount,Weekend,Non-Peak,Low-Value,2025,April,Sunday,7,Afternoon
115161,2025-06-03,19:28:00,,Chennai,,Paneer Makhani,Veg,Medium,2,453.7,45.37,43.1,905.13,Delivery,UPI,6,Thursday,19,Low Discount,Weekday,Peak,Mid-Value,2025,June,Tuesday,2,Peak Evening
115162,2025-01-11,16:14:00,,Hyderabad,,Indi Tandoori Paneer,Veg,Medium,1,557.7,55.77,25.1,527.03,Takeaway,UPI,1,Saturday,16,Medium Discount,Weekend,Non-Peak,Mid-Value,2025,January,Saturday,6,Afternoon
115163,2025-04-06,21:17:00,,Gurugram,,Chicken Dominator,Chicken,Medium,2,778.7,77.87,73.98,1553.51,Takeaway,Credit Card,4,Wednesday,21,Medium Discount,Weekend,Peak,High-Value,2025,April,Sunday,7,Peak Evening
115165,2025-02-09,15:41:00,,Pune,,Farmhouse,Veg,Regular,3,299.0,89.7,40.37,847.67,Delivery,UPI,2,Tuesday,15,Medium Discount,Weekend,Non-Peak,Mid-Value,2025,February,Sunday,7,Afternoon
115166,2025-06-07,11:44:00,,Jaipur,,Margherita,Veg,Personal,3,119.2,17.88,16.99,356.71,Takeaway,Cash,6,Sunday,11,Low Discount,Weekend,Non-Peak,Low-Value,2025,June,Saturday,6,Morning
115171,2025-09-10,15:19:00,,Pune,,Pepper Barbecue Chicken,Chicken,Large,4,718.4,0.0,143.68,3017.28,Delivery,Wallet,9,Thursday,15,No Discount,Weekday,Non-Peak,High-Value,2025,September,Wednesday,3,Afternoon
115172,2025-11-01,20:09:00,,Gurugram,,Veg Extravaganza,Veg,Medium,4,518.7,311.22,88.18,1851.76,Delivery,Cash,11,Saturday,20,High Discount,Weekend,Peak,High-Value,2025,November,Saturday,6,Peak Evening
